"TrackId";"Name";"UnitsSold";"Milliseconds";"Lenght_Seconds";"Genre"
3047;Bring Me Your Cup;1;341498;341;Reggae
3052;Where Have All The Good Times Gone?;1;186723;186;Rock
3053;Hang 'Em High;1;210259;210;Rock
3054;Cathedral;1;82860;82;Rock
3055;Secrets;1;206968;206;Rock
3058;Dancing In The Street;1;225985;225;Rock
3059;Little Guitars (Intro);1;42240;42;Rock
3060;Little Guitars;1;228806;228;Rock
3065;Ain't Talkin' 'bout Love;1;228336;228;Rock
3069;Unchained;1;208953;208;Rock
3070;Jump;1;241711;241;Rock
3071;Panama;1;211853;211;Rock
3073;Dreams;1;291813;291;Rock
3076;Right Now;1;321828;321;Rock
3077;Can't Stop Loving You;1;248502;248;Rock
3078;Humans Being;1;308950;308;Rock
3083;You Really Got Me;1;158589;158;Rock
3087;Atomic Punk;1;182073;182;Rock
3088;Feel Your Love Tonight;1;222850;222;Rock
3091;On Fire;1;180636;180;Rock
3092;Neworld;1;105639;105;Rock
3094;One I Want;1;330788;330;Rock
3096;Dirty Water Dog;1;327392;327;Rock
3101;Primary;1;86987;86;Rock
3105;Do It For The Kids;1;235911;235;Rock
3106;Big Machine;1;265613;265;Rock
3109;Fall To Pieces;1;270889;270;Rock
3110;Headspace;1;223033;223;Rock
3114;Slither;1;248398;248;Rock
3115;Dirty Little Thing;1;237844;237;Rock
3118;A Bencao E Outros;1;421093;421;Latin
3119;Tudo Na Mais Santa Paz;1;222406;222;Latin
3123;Samba Pra Endrigo;1;259265;259;Latin
3124;So Por Amor;1;236591;236;Latin
3127;Um Homem Chamado Alfredo;1;151640;151;Latin
3128;Samba Do Jato;1;220813;220;Latin
3132;Still Of The Night;1;398210;398;Metal
3133;Here I Go Again;1;233874;233;Metal
3136;Looking For Love;1;391941;391;Metal
3137;Now You're Gone;1;251141;251;Metal
3141;You're Gonna Break My Hart Again;1;250853;250;Metal
3142;The Deeper The Love;1;262791;262;Metal
3145;Sweet Lady Luck;1;273737;273;Metal
3146;Faixa Amarela;1;240692;240;Latin
3150;Coração Em Desalinho;1;185208;185;Latin
3151;Seu Balancê;1;219454;219;Latin
3154;Feirinha da Pavuna/Luz do Repente/Bagaço da Laranja;1;107206;107;Latin
3155;Sem Essa de Malandro Agulha;1;158484;158;Latin
3159;Camarão que Dorme e Onda Leva;1;299102;299;Latin
3160;Sapopemba e Maxambomba;1;245394;245;Latin
3163;Samba pras moças;1;152816;152;Latin
3164;Verdade;1;332826;332;Latin
3168;The Hard Part;1;2601017;2601;Drama
3169;The Man Behind the Curtain;1;2615990;2615;Drama
3173;Diversity Day;1;1306416;1306;TV Shows
3178;The Dundies;1;1253541;1253;TV Shows
3182;Halloween;1;1315333;1315;TV Shows
3186;Email Surveillance;1;1328870;1328;TV Shows
3187;Christmas Party;1;1282115;1282;TV Shows
3191;The Carpet;1;1264375;1264;TV Shows
3196;Michael's Birthday;1;1237791;1237;TV Shows
3201;The Convention;1;1297213;1297;TV Shows
3202;The Coup;1;1276526;1276;TV Shows
3204;The Initiation;1;1280113;1280;TV Shows
3205;Diwali;1;1279904;1279;TV Shows
3206;Branch Closing;1;1822781;1822;TV Shows
3208;The Convict;1;1273064;1273;Comedy
3209;A Benihana Christmas, Pts. 1 & 2;1;2519436;2519;Comedy
3210;Back from Vacation;1;1271688;1271;Comedy
3212;Producer's Cut: The Return;1;1700241;1700;Comedy
3218;Safety Training;1;1271229;1271;Comedy
3222;The Job;1;2541875;2541;Comedy
3224;Through a Looking Glass;1;5088838;5088;Drama
3225;Your Time Is Gonna Come;1;310774;310;Rock
3226;Battlestar Galactica, Pt. 1;1;2952702;2952;Sci Fi & Fantasy
3227;Battlestar Galactica, Pt. 2;1;2956081;2956;Sci Fi & Fantasy
3229;Lost Planet of the Gods, Pt. 1;1;2922547;2922;Sci Fi & Fantasy
3230;Lost Planet of the Gods, Pt. 2;1;2914664;2914;Sci Fi & Fantasy
3231;The Lost Warrior;1;2920045;2920;Sci Fi & Fantasy
3232;The Long Patrol;1;2925008;2925;Sci Fi & Fantasy
3233;The Gun On Ice Planet Zero, Pt. 1;1;2907615;2907;Sci Fi & Fantasy
3234;The Gun On Ice Planet Zero, Pt. 2;1;2924341;2924;Sci Fi & Fantasy
3235;The Magnificent Warriors;1;2924716;2924;Sci Fi & Fantasy
3237;The Living Legend, Pt. 1;1;2924507;2924;Sci Fi & Fantasy
3238;The Living Legend, Pt. 2;1;2923298;2923;Sci Fi & Fantasy
3241;War of the Gods, Pt. 2;1;2923381;2923;Sci Fi & Fantasy
3244;Greetings from Earth, Pt. 1;1;2960293;2960;Sci Fi & Fantasy
3245;Greetings from Earth, Pt. 2;1;2903778;2903;Sci Fi & Fantasy
3246;Baltar's Escape;1;2922088;2922;Sci Fi & Fantasy
3247;Experiment In Terra;1;2923548;2923;Sci Fi & Fantasy
3248;Take the Celestra;1;2927677;2927;Sci Fi & Fantasy
3249;The Hand of God;1;2924007;2924;Sci Fi & Fantasy
3252;Through the Looking Glass, Pt. 1;1;2610860;2610;Drama
3253;Instant Karma;1;193188;193;Pop
3254;#9 Dream;1;278312;278;Pop
3257;Cold Turkey;1;281424;281;Pop
3258;Whatever Gets You Thru the Night;1;215084;215;Pop
3260;Gimme Some Truth;1;232778;232;Pop
3261;Oh, My Love;1;159473;159;Pop
3262;Imagine;1;192329;192;Pop
3264;Jealous Guy;1;239094;239;Pop
3267;Imagine;1;219078;219;Pop
3272;Gimme Some Truth;1;187546;187;Pop
3273;[Just Like] Starting Over;1;215549;215;Pop
3274;God;1;260410;260;Pop
3276;Sympton of the Universe;1;340890;340;Rock
3279;Fairies Wear Boots;1;392764;392;Rock
3284;Never Say Die;1;258343;258;Rock
3285;Sabbath, Bloody Sabbath;1;333622;333;Rock
3286;Iron Man/Children of the Grave;1;552308;552;Rock
3290;The Zoo;1;332740;332;Rock
3291;Loving You Sunday Morning;1;339125;339;Rock
3292;Still Loving You;1;390674;390;Rock
3296;I Can't Explain;1;205332;205;Rock
3297;Tease Me Please Me;1;287229;287;Rock
3301;Salutations;1;69120;69;Hip Hop/Rap
3302;Put Your Head Out;1;182230;182;Hip Hop/Rap
3303;Top O' The Morning To Ya;1;216633;216;Hip Hop/Rap
3308;Danny Boy, Danny Boy;1;114520;114;Hip Hop/Rap
3309;Guess Who's Back;1;238393;238;Hip Hop/Rap
3310;Commercial 2;1;21211;21;Hip Hop/Rap
3314;One For The Road;1;170213;170;Hip Hop/Rap
3315;Feel It;1;239908;239;Hip Hop/Rap
3319;Instinto Colectivo;1;300564;300;Electronica/Dance
3320;Chapa o Coco;1;143830;143;Electronica/Dance
3324;Um Lugar ao Sol;1;212323;212;Electronica/Dance
3326;Todo o Carnaval tem seu Fim;1;237426;237;Electronica/Dance
3328;Armadura;1;232881;232;Electronica/Dance
3332;Funk de Bamba;1;237322;237;Electronica/Dance
3333;Chega no Suingue;1;221805;221;Electronica/Dance
3337;Past, Present, and Future;1;2492867;2492;Drama
3338;The Beginning of the End;1;2611903;2611;Drama
3342;The Economist;1;2609025;2609;Drama
3346;Ji Yeon;1;2588797;2588;TV Shows
3347;Meet Kevin Johnson;1;2612028;2612;TV Shows
3351;Din Din Wo (Little Child);1;285837;285;World
3355;Love Comes;1;199923;199;Rock
3356;Muita Bobeira;1;172710;172;Latin
3360;Something Nice Back Home;1;2612779;2612;Drama
3364;There's No Place Like Home, Pt. 3;1;2582957;2582;Drama
3365;Say Hello 2 Heaven;1;384497;384;Alternative
3369;Call Me a Dog;1;304458;304;Alternative
3373;Four Walled World;1;414474;414;Alternative
3374;All Night Thing;1;231803;231;Alternative
3378;Safe and Sound;1;256764;256;Alternative
3382;Billie Jean;1;281401;281;Alternative
3383;Scar On the Sky;1;220193;220;Alternative
3387;Disappearing Act;1;273320;273;Alternative
3391;Sound of a Gun;1;260154;260;Alternative
3392;Until We Fall;1;230758;230;Alternative
3396;Shape of Things to Come;1;274597;274;Alternative
3400;Moth;1;298049;298;Alternative
3401;Show Me How to Live (Live at the Quart Festival);1;301974;301;Alternative
3405;Canon and Gigue in D Major: I. Canon;1;271788;271;Classical
3409;Suite for Solo Cello No. 1 in G Major, BWV 1007: I. Prélude;1;143288;143;Classical
3410;The Messiah: Behold, I Tell You a Mystery... The Trumpet Shall Sound;1;582029;582;Classical
3414;"Symphony No. 104 in D Major ""London"": IV. Finale: Spiritoso";1;306687;306;Classical
3418;Die Walküre: The Ride of the Valkyries;1;189008;189;Classical
3419;Requiem, Op.48: 4. Pie Jesu;1;258924;258;Classical
3423;Jupiter, the Bringer of Jollity;1;522099;522;Classical
3428;Branch Closing;1;1814855;1814;Comedy
3433;Concerto No.2 in F Major, BWV1047, I. Allegro;1;307244;307;Classical
3434;Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto;1;560342;560;Classical
3436;Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto);1;406000;406;Classical
3437;"Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto";1;391000;391;Classical
3438;Fantasia On Greensleeves;1;268066;268;Classical
3440;Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato;1;483133;483;Classical
3441;Two Fanfares for Orchestra: II. Short Ride in a Fast Machine;1;254930;254;Classical
3442;Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph;1;412000;412;Classical
3444;Romeo et Juliette: No. 11 - Danse des Chevaliers;1;275015;275;Classical
3450;Peer Gynt Suite No.1, Op.46: 1. Morning Mood;1;253422;253;Classical
3454;"Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro";1;362933;362;Classical
3456;You Know I'm No Good;1;256946;256;R&B/Soul
3457;Me & Mr. Jones;1;151706;151;R&B/Soul
3458;Just Friends;1;191933;191;R&B/Soul
3459;Back to Black;1;240320;240;R&B/Soul
3461;Tears Dry On Their Own;1;185293;185;R&B/Soul
3462;Wake Up Alone;1;221413;221;R&B/Soul
3463;Some Unholy War;1;141520;141;R&B/Soul
3464;He Can Only Hold Her;1;166680;166;R&B/Soul
3465;You Know I'm No Good (feat. Ghostface Killah);1;202320;202;R&B/Soul
3466;Rehab (Hot Chip Remix);1;418293;418;R&B/Soul
3467;Intro / Stronger Than Me;1;234200;234;Pop
3469;F**k Me Pumps;1;200253;200;Pop
3470;I Heard Love Is Blind;1;129666;129;Pop
3473;Take the Box;1;199160;199;Pop
3476;Help Yourself;1;300884;300;Pop
3477;Amy Amy Amy (Outro);1;663426;663;Pop
3478;Slowness;1;215386;215;Alternative
3479;Prometheus Overture, Op. 43;1;339567;339;Classical
3480;Sonata for Solo Violin: IV: Presto;1;299350;299;Classical
3481;A Midsummer Night's Dream, Op.61 Incidental Music: No.7 Notturno;1;387826;387;Classical
3484;Adios nonino;1;289388;289;Classical
3485;"Symphony No. 3 Op. 36 for Orchestra and Soprano ""Symfonia Piesni Zalosnych"" \ Lento E Largo - Tranquillissimo";1;567494;567;Classical
3486;Act IV, Symphony;1;364296;364;Classical
3489;Symphony No. 2: III. Allegro vivace;1;376510;376;Classical
3490;Partita in E Major, BWV 1006A: I. Prelude;1;285673;285;Classical
3492;Sing Joyfully;1;133768;133;Classical
3493;Metopes, Op. 29: Calypso;1;333669;333;Classical
3494;"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico";1;286998;286;Classical
3496;Étude 1, In C Major - Preludio (Presto) - Liszt;1;51780;51;Classical
3499;Pini Di Roma (Pinien Von Rom) \ I Pini Della Via Appia;1;286741;286;Classical
7;Let's Get It Up;0;233926;233;Rock
11;C.O.D.;0;199836;199;Rock
17;Let There Be Rock;0;366654;366;Rock
18;Bad Boy Boogie;0;267728;267;Rock
22;Whole Lotta Rosie;0;323761;323;Rock
23;Walk On Water;0;295680;295;Rock
27;Dude (Looks Like A Lady);0;264855;264;Rock
29;Cryin';0;309263;309;Rock
33;The Other Side;0;244375;244;Rock
34;Crazy;0;316656;316;Rock
35;Eat The Rich;0;251036;251;Rock
40;Perfect;0;188133;188;Rock
41;Hand In My Pocket;0;221570;221;Rock
45;Head Over Feet;0;267493;267;Rock
46;Mary Jane;0;280607;280;Rock
47;Ironic;0;229825;229;Rock
50;You Oughta Know (Alternate);0;491885;491;Rock
51;We Die Young;0;152084;152;Rock
52;Man In The Box;0;286641;286;Rock
56;Love, Hate, Love;0;387134;387;Rock
58;Sunshine;0;284969;284;Rock
59;Put You Down;0;196231;196;Rock
63;Desafinado;0;185338;185;Jazz
64;Garota De Ipanema;0;285048;285;Jazz
65;Samba De Uma Nota Só (One Note Samba);0;137273;137;Jazz
68;Fotografia;0;129227;129;Jazz
69;Dindi (Dindi);0;253178;253;Jazz
70;Se Todos Fossem Iguais A Você (Instrumental);0;134948;134;Jazz
73;Corcovado (Quiet Nights Of Quiet Stars);0;205662;205;Jazz
74;Outra Vez;0;126511;126;Jazz
77;Enter Sandman;0;221701;221;Metal
79;Harvester Of Sorrow;0;374543;374;Metal
81;Sad But True;0;288208;288;Metal
82;Creeping Death;0;308035;308;Metal
83;Wherever I May Roam;0;369345;369;Metal
86;Show Me How to Live;0;277890;277;Rock
87;Gasoline;0;279457;279;Rock
88;What You Are;0;249391;249;Rock
91;Shadow on the Sun;0;343457;343;Rock
92;I am the Highway;0;334942;334;Rock
95;Bring'em Back Alive;0;329534;329;Rock
96;Light My Way;0;303595;303;Rock
97;Getaway Car;0;299598;299;Rock
100;Out Of Exile;0;291291;291;Alternative & Punk
101;Be Yourself;0;279484;279;Alternative & Punk
104;Heaven's Dead;0;276688;276;Alternative & Punk
105;The Worm;0;237714;237;Alternative & Punk
106;Man Or Animal;0;233195;233;Alternative & Punk
109;#1 Zero;0;299102;299;Alternative & Punk
110;The Curse;0;309786;309;Alternative & Punk
113;Bad Boy;0;116088;116;Rock And Roll
114;Twist And Shout;0;161123;161;Rock And Roll
115;Please Mr. Postman;0;137639;137;Rock And Roll
118;Slow Down;0;163265;163;Rock And Roll
119;Roadrunner;0;143595;143;Rock And Roll
122;"20 Flight Rock";0;107807;107;Rock And Roll
123;Quadrant;0;261851;261;Jazz
124;Snoopy's search-Red baron;0;456071;456;Jazz
127;Stratus;0;582086;582;Jazz
128;The pleasant pheasant;0;318066;318;Jazz
131;Intro/ Low Down;0;323683;323;Metal
132;"13 Years Of Grief";0;246987;246;Metal
133;Stronger Than Death;0;300747;300;Metal
136;Phoney Smile Fake Hellos;0;273606;273;Metal
137;Lost My Better Half;0;284081;284;Metal
140;Born To Booze;0;282122;282;Metal
141;World Of Trouble;0;359157;359;Metal
142;No More Tears;0;555075;555;Metal
145;Snowblind;0;420022;420;Metal
146;Like A Bird;0;276532;276;Metal
149;Black Sabbath;0;382066;382;Metal
150;The Wizard;0;264829;264;Metal
151;Behind The Wall Of Sleep;0;217573;217;Metal
154;Sleeping Village;0;644571;644;Metal
155;Warning;0;212062;212;Metal
156;Wheels Of Confusion / The Straightener;0;494524;494;Metal
158;Changes;0;286275;286;Metal
159;FX;0;103157;103;Metal
160;Supernaut;0;285779;285;Metal
164;St. Vitus Dance;0;149655;149;Metal
168;Now Sports;0;4884;4;Alternative & Punk
172;The Real Problem;0;11650;11;Alternative & Punk
174;D Note;0;95738;95;Alternative & Punk
176;The Winner Loses;0;392254;392;Alternative & Punk
177;There Goes The Neighborhood;0;350171;350;Alternative & Punk
178;Oprah;0;6635;6;Alternative & Punk
181;Momma's Gotta Die Tonight;0;371539;371;Alternative & Punk
182;Freedom Of Speech;0;281234;281;Alternative & Punk
197;Pretty Baby;0;237662;237;Blues
200;She Suits Me To A Tee;0;136803;136;Blues
201;Keep It To Myself (Aka Keep It To Yourself);0;166060;166;Blues
203;Too Many Ways (Alternate);0;135053;135;Blues
204;Talkin' 'Bout Women Obviously;0;589531;589;Blues
212;Drão;0;156264;156;Latin
220;A Luz De Tieta;0;251742;251;Latin
224;Sozinho (Hitmakers Classic Radio Edit);0;195004;195;Latin
226;Carolina;0;163056;163;Latin
227;Essa Moça Ta Diferente;0;167235;167;Latin
239;Brejo Da Cruz;0;214099;214;Latin
243;Vai Trabalhar Vagabundo;0;139154;139;Latin
249;Quilombo Groove [Instrumental];0;151823;151;Latin
250;Macô;0;249600;249;Latin
254;O Encontro De Isaac Asimov Com Santos Dumont No Céu;0;99108;99;Latin
255;Corpo De Lama;0;232672;232;Latin
259;Baião Ambiental [Instrumental];0;152659;152;Latin
261;Enquanto O Mundo Explode;0;88764;88;Latin
265;Samidarish [Instrumental];0;272431;272;Latin
266;Maracatu Atômico [Atomic Version];0;273084;273;Latin
267;Maracatu Atômico [Ragga Mix];0;210155;210;Latin
272;Cidade;0;216346;216;Latin
273;Praiera;0;183640;183;Latin
277;Salustiano Song;0;215405;215;Latin
278;Antene Se;0;248372;248;Latin
279;Risoflora;0;105586;105;Latin
282;Girassol;0;249808;249;Reggae
283;A Sombra Da Maldade;0;230922;230;Reggae
284;Johnny B. Goode;0;254615;254;Reggae
288;O Erê;0;236382;236;Reggae
290;A Estrada;0;248842;248;Reggae
291;Berlim;0;207542;207;Reggae
295;Conciliação;0;257619;257;Reggae
296;Realidade Virtual;0;195239;195;Reggae
297;Mensagem;0;225332;225;Reggae
300;O Erê;0;206942;206;Reggae
301;A Sombra Da Maldade;0;285231;285;Reggae
302;A Estrada;0;282174;282;Reggae
305;Pensamento;0;192391;192;Reggae
306;Realidade Virtual;0;240300;240;Reggae
309;Downtown;0;239725;239;Reggae
311;A Cor Do Sol;0;273031;273;Reggae
313;Noite Do Prazer;0;311353;311;Latin
314;À Francesa;0;244532;244;Latin
315;Cada Um Cada Um (A Namoradeira);0;253492;253;Latin
318;Férias;0;264202;264;Latin
319;Gostava Tanto De Você;0;230452;230;Latin
320;Flor Do Futuro;0;275748;275;Latin
323;Dig-Dig, Lambe-Lambe (Ao Vivo);0;205479;205;Pop
324;Pererê;0;198661;198;Pop
327;Daniela;0;230791;230;Pop
328;Bate Lata;0;206733;206;Pop
329;Garotas do Brasil;0;210155;210;Pop
332;Reboladeira;0;210599;210;Pop
333;É que Nessa Encarnação Eu Nasci Manga;0;196519;196;Pop
336;Latinha de Cerveja;0;166687;166;Pop
337;You Shook Me;0;315951;315;Rock
338;I Can't Quit You Baby;0;263836;263;Rock
341;The Girl I Love She Got Long Black Wavy Hair;0;183327;183;Rock
342;What is and Should Never Be;0;260675;260;Rock
345;Whole Lotta Love;0;373394;373;Rock
346;Somethin' Else;0;127869;127;Rock
347;Communication Breakdown(3);0;185260;185;Rock
350;How Many More Times;0;711836;711;Rock
351;Debra Kadabra;0;234553;234;Rock
354;Poofter's Froth Wyoming Plans Ahead;0;183902;183;Rock
355;"200 Years Old";0;272561;272;Rock
356;Cucamonga;0;144483;144;Rock
359;Muffin Man;0;332878;332;Rock
360;Vai-Vai 2001;0;276349;276;Soundtrack
363;Nene 2001;0;284969;284;Soundtrack
364;Rosas De Ouro 2001;0;284342;284;Soundtrack
365;Mocidade Alegre 2001;0;282488;282;Soundtrack
368;Tucuruvi 2001;0;287921;287;Soundtrack
369;Aguia De Ouro 2001;0;284160;284;Soundtrack
372;Perola Negra 2001;0;281626;281;Soundtrack
373;Sao Lucas 2001;0;296254;296;Soundtrack
374;Guanabara;0;247614;247;Latin
377;A Paz;0;263183;263;Latin
378;Wave (Vou te Contar);0;271647;271;Latin
381;Pode Parar;0;179408;179;Latin
382;Menino do Rio;0;262713;262;Latin
383;Ando Meio Desligado;0;195813;195;Latin
386;Menina Bonita;0;237087;237;Latin
387;Pescador de Ilusões;0;245524;245;Latin
388;À Vontade (Live Mix);0;180636;180;Latin
390;Sambassim (dj patife remix);0;213655;213;Latin
391;Garota De Ipanema;0;279536;279;Latin
392;Tim Tim Por Tim Tim;0;213237;213;Latin
396;Alô Alô Marciano;0;238106;238;Latin
400;Alice;0;165982;165;Latin
404;Mr Funk Samba;0;213890;213;Latin
406;Por Você;0;205557;205;Latin
408;Free Speech For The Dumb;0;155428;155;Metal
409;It's Electric;0;213995;213;Metal
410;Sabbra Cadabra;0;380342;380;Metal
413;Loverman;0;472764;472;Metal
414;Mercyful Fate;0;671712;671;Metal
429;The Miracle;0;294974;294;Rock
432;Hammer To Fall;0;220316;220;Rock
433;Friends Will Be Friends;0;248920;248;Rock
435;One Vision;0;242599;242;Rock
436;Detroit Rock City;0;218880;218;Rock
444;Do You Love Me;0;214987;214;Rock
452;Rock And Roll All Nite;0;173609;173;Rock
456;Heart of the Night;0;273737;273;Jazz
458;Westwood Moon;0;295627;295;Jazz
459;Midnight;0;266866;266;Jazz
471;Welcome To Paradise;0;224208;224;Alternative & Punk
475;J.A.R. (Jason Andrew Relva);0;170997;170;Alternative & Punk
481;Hitchin' A Ride;0;171546;171;Alternative & Punk
482;Good Riddance (Time Of Your Life);0;153600;153;Alternative & Punk
486;Warning;0;221910;221;Alternative & Punk
487;Waiting;0;192757;192;Alternative & Punk
491;She Give Me ...;0;252551;252;Rock
493;Love Is Blind;0;344999;344;Rock
497;Midnight Blue;0;298631;298;Rock
498;Too Many Tears;0;359497;359;Rock
499;Don't Lie To Me;0;283585;283;Rock
504;O Que É O Que É ?;0;259291;259;Latin
505;Sangrando;0;169717;169;Latin
509;Com A Perna No Mundo;0;227448;227;Latin
510;E Vamos À Luta;0;222406;222;Latin
511;Um Homem Também Chora (Guerreiro Menino);0;207229;207;Latin
514;Espere Por Mim, Morena;0;207072;207;Latin
515;Meia-Lua Inteira;0;222093;222;Latin
516;Voce e Linda;0;242938;242;Latin
520;O Estrangeiro;0;374700;374;Latin
522;Qualquer Coisa;0;193410;193;Latin
523;Sampa;0;185051;185;Latin
527;Terra;0;401319;401;Latin
528;Alegria, Alegria;0;169221;169;Latin
529;Balada Do Louco;0;241057;241;Alternative & Punk
532;Baby;0;177188;177;Alternative & Punk
533;A E O Z;0;518556;518;Alternative & Punk
534;Panis Et Circenses;0;125152;125;Alternative & Punk
537;Bat Macumba;0;187794;187;Alternative & Punk
538;Desculpe Babe;0;170422;170;Alternative & Punk
541;Banho De Lua;0;221831;221;Alternative & Punk
543;Burn;0;453955;453;Rock
545;Gypsy;0;339173;339;Rock
546;Lady Double Dealer;0;233586;233;Rock
547;Mistreated;0;758648;758;Rock
550;Custard Pie;0;253962;253;Rock
551;The Rover;0;337084;337;Rock
552;In My Time Of Dying;0;666017;666;Rock
555;Kashmir;0;508604;508;Rock
556;Imperatriz;0;339173;339;Latin
559;Mocidade;0;261720;261;Latin
560;Unidos Da Tijuca;0;338834;338;Latin
561;Salgueiro;0;305920;305;Latin
564;Grande Rio;0;307252;307;Latin
565;Portela;0;319608;319;Latin
568;Império Serrano;0;334942;334;Latin
569;Tuiuti;0;259657;259;Latin
570;(Da Le) Yaleo;0;353488;353;Rock
573;Africa Bamba;0;282827;282;Rock
574;Smooth;0;298161;298;Rock
577;Migra;0;329064;329;Rock
578;Corazon Espinado;0;276114;276;Rock
579;Wishing It Was;0;292832;292;Rock
582;The Calling;0;747755;747;Rock
583;Solução;0;247431;247;Latin
586;Um Contrato Com Deus;0;202501;202;Latin
587;Um Jantar Pra Dois;0;244009;244;Latin
588;Vamos Dançar;0;226194;226;Latin
591;Baixo Rio;0;198008;198;Latin
592;Sombras Do Meu Destino;0;280685;280;Latin
595;Já!!!;0;217782;217;Latin
596;A Rua;0;238027;238;Latin
597;Now's The Time;0;197459;197;Jazz
600;Tempus Fugit;0;231784;231;Jazz
601;Walkin';0;807392;807;Jazz
604;New Rhumba;0;277968;277;Jazz
605;Generique;0;168777;168;Jazz
606;Summertime;0;200437;200;Jazz
609;Someday My Prince Will Come;0;544078;544;Jazz
610;My Funny Valentine (Live);0;907520;907;Jazz
613;Petits Machins (Little Stuff);0;487392;487;Jazz
614;Miles Runs The Voodoo Down;0;843964;843;Jazz
615;Little Church (Live);0;196101;196;Jazz
618;Time After Time;0;220734;220;Jazz
619;Portia;0;378775;378;Jazz
620;Space Truckin';0;1196094;1196;Rock
622;Mistreated (Alternate Version);0;854700;854;Rock
623;You Fool No One (Alternate Version);0;763924;763;Rock
624;Jeepers Creepers;0;185965;185;Jazz
628;Leave Us Leap;0;182726;182;Jazz
632;Disc Jockey Jump;0;193149;193;Jazz
636;Coronation Drop;0;176222;176;Jazz
638;Imagination;0;289306;289;Jazz
640;Midget;0;217025;217;Jazz
641;I'm Coming Virginia;0;280163;280;Jazz
642;Payin' Them Dues Blues;0;198556;198;Jazz
645;Swedish Schnapps;0;191268;191;Jazz
646;Samba Da Bênção;0;409965;409;Bossa Nova
661;Linha de Passe (João Bosco);0;230948;230;Latin
664;Marina (Dorival Caymmi);0;172643;172;Latin
665;Aquarela (Toquinho);0;259944;259;Latin
667;Dona (Roupa Nova);0;243356;243;Latin
668;Começaria Tudo Outra Vez (Maria Creuza);0;206994;206;Latin
676;I Put A Spell On You;0;272091;272;Rock
684;Travelin' Band;0;129358;129;Rock
688;Lookin' Out My Back Door;0;152946;152;Rock
690;I Heard It Through The Grapevine;0;664894;664;Rock
691;Have You Ever Seen The Rain?;0;160052;160;Rock
703;It Came Out Of The Sky;0;176718;176;Rock
707;My Baby Left Me;0;140460;140;Rock
713;Lookin' For A Reason;0;209789;209;Rock
714;Hello Mary Lou;0;132832;132;Rock
718;Geração Coca-Cola (Ao Vivo);0;228153;228;Latin
719;Lanterna Dos Afogados;0;204538;204;Latin
723;"1° De Julho";0;270262;270;Latin
725;Vida Bandida (Ao Vivo);0;192626;192;Latin
729;Juventude Transviada (Ao Vivo);0;278622;278;Latin
730;Malandragem;0;247588;247;Latin
731;O Segundo Sol;0;252133;252;Latin
736;Nós (Ao Vivo);0;193828;193;Latin
737;Na Cadência Do Samba;0;196075;196;Latin
741;Blues Da Piedade;0;257123;257;Latin
742;Rubens;0;211853;211;Latin
743;Não Deixe O Samba Morrer - Cassia Eller e Alcione;0;268173;268;Latin
746;Lady Luck;0;168202;168;Rock
747;Gettin' Tighter;0;218044;218;Rock
748;Dealer;0;230922;230;Rock
752;This Time Around / Owed to 'G' [Instrumental];0;370102;370;Rock
754;Speed King;0;264385;264;Rock
755;Bloodsucker;0;256261;256;Rock
759;Living Wreck;0;274886;274;Rock
760;Hard Lovin' Man;0;431203;431;Rock
761;Fireball;0;204721;204;Rock
764;Anyone's Daughter;0;284682;284;Rock
765;The Mule;0;322063;322;Rock
766;Fools;0;500427;500;Rock
769;Bad Attitude;0;307905;307;Rock
770;Child In Time (Son Of Aleric - Instrumental);0;602880;602;Rock
773;Perfect Strangers;0;321149;321;Rock
775;Call Of The Wild;0;293851;293;Rock
777;Smoke On The Water;0;464378;464;Rock
778;Space Trucking;0;341185;341;Rock
779;Highway Star;0;368770;368;Rock
782;Never Before;0;239830;239;Rock
783;Smoke On The Water;0;340871;340;Rock
784;Lazy;0;442096;442;Rock
787;Loosen My Strings;0;359680;359;Rock
788;Soon Forgotten;0;287791;287;Rock
791;The Aviator;0;320992;320;Rock
792;Rosa's Cantina;0;312372;312;Rock
793;A Castle Full Of Rascals;0;311693;311;Rock
796;Somebody Stole My Guitar;0;249443;249;Rock
797;The Purpendicular Waltz;0;283924;283;Rock
800;Fire In The Basement;0;283977;283;Rock
801;Truth Hurts;0;314827;314;Rock
802;Breakfast In Bed;0;317126;317;Rock
805;Too Much Is Not Enough;0;257724;257;Rock
806;Wicked Ways;0;393691;393;Rock
809;Holy Man;0;270236;270;Rock
810;Hold On;0;306860;306;Rock
811;Lady Double Dealer;0;201482;201;Rock
814;The Gypsy;0;242886;242;Rock
815;Soldier Of Fortune;0;193750;193;Rock
818;Anya;0;392437;392;Rock
819;Talk About Love;0;247823;247;Rock
820;Time To Kill;0;351033;351;Rock
823;Nasty Piece Of Work;0;276662;276;Rock
824;Solitaire;0;282226;282;Rock
